NaN,NaN,NaN,NaN,NaN,281359.8144,5
20373,4618,0,0,281361690,281362.1856,0
20316,4585,0,0,281361693,281362.1868,0
20366,4627,0,0,281361697,281362.1876,0
20309,4594,0,0,281361700,281362.1886,0
20294,4607,0,0,281361708,281362.1916,0
20275,4622,0,0,281361715,281362.2,0
20251,4642,0,0,281361723,281362.2072,0
20224,4660,0,0,281361730,281362.2111,0
20251,4711,0,0,281361735,281362.2201,0
20194,4678,0,0,281361738,281362.2214,0
20217,4733,0,0,281361743,281362.2277,0
20160,4700,0,0,281361745,281362.229,0
20126,4724,0,0,281361753,281362.2355,0
20097,4742,0,0,281361760,281362.2437,0
20075,4758,0,0,281361768,281362.2517,0
20059,4776,0,0,281361776,281362.2597,0
20048,4792,0,0,281361783,281362.2672,0
20042,4813,0,0,281361791,281362.2719,0
20100,4871,0,0,281361795,281362.2791,0
20042,4839,0,0,281361798,281362.28,0
20049,4864,0,0,281361806,281362.2878,0
20062,4891,0,0,281361813,281362.2951,0
20138,4953,0,0,281361818,281362.3033,0
20080,4920,0,0,281361821,281362.3047,0
20102,4949,0,0,281361828,281362.3113,0
20130,4978,0,0,281361836,281362.3193,0
20161,5008,0,0,281361843,281362.3275,0
20254,5069,0,0,281361848,281362.3314,0
20196,5036,0,0,281361851,281362.3326,0
20233,5066,0,0,281361858,281362.3398,0
20271,5093,0,0,281361866,281362.3476,0
20365,5152,0,0,281361870,281362.3558,0
20306,5119,0,0,281361873,281362.3572,0
20341,5144,0,0,281361881,281362.3633,0
20373,5167,0,0,281361888,281362.371,0
20401,5187,0,0,281361896,281362.3794,0
20425,5204,0,0,281361903,281362.3874,0
20445,5218,0,0,281361911,281362.3914,0
20459,5233,0,0,281361918,281362.3994,0
20537,5267,0,0,281361923,281362.4077,0
20478,5233,0,0,281361926,281362.409,0
20537,5277,0,0,281361930,281362.4151,0
20478,5243,0,0,281361933,281362.416,0
20489,5240,0,0,281361941,281362.4237,0
20489,5240,0,0,281361948,281362.4318,0
20548,5274,0,0,281361953,281362.4395,0
20489,5240,0,0,281361956,281362.4404,0
20489,5240,0,390,281361957,281362.4474,0
20548,5274,0,414,281361961,281362.4484,0
20480,5236,0,557,281361964,281362.4554,0
20539,5270,0,565,281361968,281362.4564,0
20539,5270,0,695,281361976,281362.4594,0
20460,5236,0,754,281361980,281362.4678,0
20519,5270,0,756,281361983,281362.4691,0
20460,5236,0,802,281361987,281362.4759,0
20519,5270,0,802,281361991,281362.4771,0
20445,5229,0,846,281361995,281362.4839,0
20504,5263,0,846,281361998,281362.4848,0
20445,5229,0,882,281362002,281362.4912,0
20504,5263,0,882,281362006,281362.4921,0
20484,5258,0,911,281362013,281362.5,0
20415,5219,0,936,281362017,281362.5075,0
20474,5253,0,936,281362021,281362.5085,0
20395,5219,0,955,281362025,281362.5153,0
20454,5253,0,955,281362028,281362.5163,0
20377,5214,0,972,281362032,281362.5193,0
20436,5248,0,972,281362036,281362.5203,0
20350,5214,0,991,281362040,281362.5273,0
20409,5248,0,991,281362043,281362.5284,0
20323,5210,0,1010,281362047,281362.5359,0
20382,5244,0,1010,281362051,281362.5372,0
20287,5210,0,1023,281362055,281362.5436,0
20346,5243,0,1023,281362058,281362.5449,0
20249,5207,0,1023,281362062,281362.5514,0
20308,5240,0,1023,281362066,281362.5525,0
20202,5207,0,1023,281362070,281362.5597,0
20261,5240,0,1023,281362073,281362.5608,0
20150,5207,0,1023,281362077,281362.5677,0
20209,5240,0,1023,281362081,281362.5687,0
20084,5207,0,1023,281362085,281362.5756,0
20143,5240,0,1023,281362088,281362.5765,0
20013,5207,0,1023,281362092,281362.5795,0
20072,5239,0,1023,281362096,281362.5805,0
19932,5212,0,1023,281362100,281362.5875,0
