NaN,NaN,NaN,NaN,NaN,281323.7857,5
20194,4729,0,0,281325094,281325.5902,0
20137,4696,0,0,281325097,281325.591,0
20194,4729,0,0,281325101,281325.5919,0
20137,4696,0,0,281325104,281325.5928,0
20144,4714,0,0,281325112,281325.5958,0
20150,4729,0,0,281325119,281325.6039,0
20216,4778,0,0,281325124,281325.6119,0
20159,4745,0,0,281325127,281325.6126,0
20170,4767,0,0,281325134,281325.62,0
20185,4790,0,0,281325142,281325.6273,0
20260,4852,0,0,281325146,281325.6324,0
20202,4819,0,0,281325149,281325.6332,0
20222,4851,0,0,281325157,281325.6402,0
20300,4912,0,0,281325162,281325.6482,0
20242,4879,0,0,281325164,281325.6491,0
20261,4907,0,0,281325172,281325.6564,0
20279,4936,0,0,281325179,281325.6642,0
20296,4965,0,0,281325187,281325.6721,0
20310,4989,0,0,281325194,281325.6793,0
20319,5014,0,0,281325202,281325.6875,0
20324,5035,0,0,281325210,281325.6915,0
20324,5053,0,0,281325217,281325.6995,0
20321,5067,0,0,281325225,281325.7075,0
20314,5079,0,0,281325232,281325.7154,0
20314,5079,0,0,281325240,281325.7237,0
20296,5088,0,0,281325247,281325.7316,0
20296,5088,0,0,281325255,281325.7395,0
20282,5092,0,0,281325262,281325.7475,0
20282,5092,0,0,281325270,281325.7561,0
20340,5125,0,0,281325274,281325.7597,0
20282,5092,0,0,281325277,281325.761,0
20287,5103,0,0,281325285,281325.7673,0
20297,5113,0,0,281325292,281325.7763,0
20313,5120,0,0,281325300,281325.784,0
20323,5131,0,0,281325307,281325.792,0
20337,5139,0,0,281325315,281325.8,0
20345,5150,0,0,281325322,281325.8076,0
20354,5154,0,505,281325330,281325.8169,0
20354,5154,0,669,281325337,281325.8207,0
20354,5154,0,829,281325345,281325.828,0
20354,5154,0,899,281325352,281325.8366,0
20342,5151,0,903,281325360,281325.8436,0
20342,5151,0,909,281325367,281325.8518,0
20327,5137,0,916,281325375,281325.8597,0
20318,5126,0,928,281325382,281325.8683,0
20304,5116,0,942,281325390,281325.8769,0
20291,5099,0,959,281325397,281325.88,0
20270,5087,0,976,281325405,281325.8873,0
20248,5068,0,996,281325412,281325.8953,0
20215,5056,0,1016,281325420,281325.9036,0
20179,5040,0,1023,281325427,281325.9115,0
20127,5029,0,1023,281325435,281325.9199,0
20067,5016,0,1023,281325443,281325.9295,0
19994,5010,0,1023,281325450,281325.9368,0
19912,5006,0,1023,281325458,281325.9398,0
19816,5009,0,1023,281325465,281325.9478,0
19706,5013,0,1023,281325473,281325.9565,0
19585,5024,0,1023,281325480,281325.9638,0
19453,5035,0,1023,281325488,281325.9715,0
19307,5051,0,1023,281325495,281325.9812,0
19155,5071,0,1023,281325503,281325.9882,0
18992,5092,0,1023,281325510,281325.9962,0
18815,5115,0,1023,281325518,281325.9992,0
18630,5137,0,1023,281325525,281326.0095,0
18434,5162,0,1023,281325533,281326.0155,0
18228,5184,0,1023,281325540,281326.0235,0
18008,5208,0,1023,281325548,281326.0318,0
17784,5232,0,1023,281325555,281326.0395,0
17545,5254,0,1023,281325563,281326.0475,0
17297,5277,0,1023,281325570,281326.0567,0
17040,5300,0,1023,281325578,281326.064,0
16775,5323,0,1023,281325585,281326.0678,0
16503,5345,0,1023,281325593,281326.0757,0
16223,5368,0,1023,281325600,281326.0852,0
15941,5390,0,1023,281325608,281326.0913,0
15650,5413,0,1023,281325615,281326.1002,0
15362,5435,0,1023,281325623,281326.1082,0
15068,5456,0,1023,281325630,281326.1162,0
14781,5478,0,1023,281325638,281326.1241,0
14489,5501,0,1023,281325645,281326.1278,0
14206,5525,0,1023,281325653,281326.1353,0
13922,5550,0,1023,281325660,281326.1433,0
13646,5578,0,1023,281325668,281326.152,0
13372,5608,0,1023,281325676,281326.1609,0
13104,5641,0,1023,281325683,281326.1682,0
12841,5678,0,1023,281325691,281326.1758,0
12582,5719,0,1023,281325698,281326.1846,0
12326,5761,0,1023,281325706,281326.1875,0
12074,5808,0,1023,281325713,281326.1955,0
11827,5858,0,1023,281325721,281326.2042,0
11585,5912,0,1023,281325728,281326.2115,0
11351,5968,0,1023,281325736,281326.2198,0
11115,6029,0,1023,281325743,281326.2276,0
10891,6091,0,1023,281325751,281326.2361,0
10666,6158,0,1023,281325758,281326.2451,0
10451,6228,0,1023,281325766,281326.2491,0
10239,6301,0,1023,281325773,281326.256,0
10032,6380,0,1023,281325781,281326.2636,0
9830,6464,0,1023,281325788,281326.2721,0
9632,6551,0,1023,281325796,281326.2798,0
9441,6645,0,1023,281325803,281326.2881,0
9255,6746,0,1023,281325811,281326.2961,0
9077,6851,0,1023,281325818,281326.3045,0
8898,6961,0,1023,281325826,281326.3075,0
8725,7076,0,1023,281325833,281326.3159,0
8558,7192,0,1023,281325841,281326.3236,0
8389,7312,0,1023,281325848,281326.3332,0
8225,7435,0,1023,281325856,281326.3402,0
8065,7558,0,1023,281325863,281326.3482,0
7899,7682,0,1023,281325871,281326.3562,0
7737,7807,0,1023,281325878,281326.3647,0
7581,7932,0,1023,281325886,281326.373,0
7423,8056,0,1023,281325893,281326.3761,0
7264,8178,0,1023,281325901,281326.3839,0
7111,8299,0,1023,281325909,281326.3919,0
6960,8419,0,1023,281325916,281326.4003,0
6805,8538,0,1023,281325924,281326.4073,0
6659,8654,0,1023,281325931,281326.4154,0
6516,8770,0,1023,281325939,281326.4232,0
6375,8887,0,1023,281325946,281326.4328,0
6238,9002,0,1023,281325954,281326.4357,0
6109,9118,0,1023,281325961,281326.4437,0
5984,9232,0,1023,281325969,281326.452,0
5868,9344,0,1023,281325976,281326.4602,0
5762,9452,0,1023,281325984,281326.4672,0
5661,9557,0,1023,281325991,281326.4761,0
5564,9656,0,1023,281325999,281326.4838,0
5474,9748,0,1023,281326006,281326.4918,0
5395,9835,0,1023,281326014,281326.4958,0
5325,9917,0,1023,281326021,281326.5043,0
5262,9993,0,1023,281326029,281326.5115,0
5205,10062,0,1023,281326036,281326.5198,0
5155,10126,0,1023,281326044,281326.5274,0
5115,10183,0,1023,281326051,281326.5359,0
5084,10232,0,1023,281326059,281326.5439,0
5060,10274,0,1023,281326066,281326.552,0
5043,10310,0,1023,281326074,281326.556,0
5031,10335,0,1023,281326081,281326.5633,0
5025,10352,0,1023,281326089,281326.5719,0
5025,10352,0,1023,281326096,281326.5795,0
5034,10352,0,1023,281326104,281326.5885,0
5051,10333,0,1023,281326111,281326.5955,0
5077,10304,0,1023,281326119,281326.6042,0
5117,10260,0,1023,281326126,281326.6115,0
5171,10201,0,1023,281326134,281326.6153,0
5237,10129,0,1023,281326141,281326.6244,0
5315,10042,0,1023,281326149,281326.6323,0
5405,9938,0,1023,281326157,281326.6399,0
5511,9821,0,1023,281326164,281326.6485,0
5629,9692,0,1023,281326172,281326.6562,0
5758,9550,0,1023,281326179,281326.6642,0
5899,9396,0,1023,281326187,281326.6722,0
6048,9233,0,1023,281326194,281326.6774,0
6209,9055,0,1023,281326202,281326.684,0
6386,8871,0,1023,281326209,281326.6918,0
6572,8678,0,1023,281326217,281326.7012,0
6767,8444,0,1023,281326224,281326.7073,0
6970,8235,0,1023,281326232,281326.7163,0
7184,8021,0,1023,281326239,281326.7232,0
7400,7798,0,1023,281326247,281326.7313,0
7647,7570,0,1023,281326254,281326.7396,0
7871,7337,0,1023,281326262,281326.7432,0
8091,7099,0,1023,281326269,281326.7514,0
8316,6858,0,1023,281326277,281326.7604,0
8533,6645,0,1023,281326284,281326.7683,0
8750,6398,0,1023,281326292,281326.776,0
8965,6149,0,1023,281326299,281326.7833,0
9174,5901,0,1023,281326307,281326.7913,0
9356,5654,0,1023,281326314,281326.7995,0
9559,5413,0,1023,281326322,281326.8041,0
9758,5175,0,1023,281326329,281326.8118,0
9951,4944,0,1023,281326337,281326.8193,0
10141,4722,0,1023,281326344,281326.8282,0
10321,4505,0,1023,281326352,281326.8362,0
10495,4297,0,1023,281326359,281326.8448,0
10664,4099,0,1023,281326367,281326.8514,0
10819,3912,0,1023,281326374,281326.8603,0
10964,3732,0,1023,281326382,281326.8634,0
11105,3565,0,1023,281326390,281326.8736,0
